Semana,Avion_ID,Motor_asignado,Ciclos_acumulados,Umbral_maximo,Leased,Bought,OverThreshold
67,22,,0.0,15500,lease_16,,0
67,23,,0.0,15500,lease_60,,0
67,24,,0.0,15500,lease_56,,0
67,25,,0.0,15500,lease_64,,0
67,26,,0.0,15500,lease_60,,0
67,27,,0.0,15500,lease_58,,0
67,28,,0.0,15500,lease_64,,0
67,29,,0.0,15500,lease_66,,0
67,30,,0.0,15500,lease_64,,0
68,1,,0.0,14500,lease_67,,0
68,2,,0.0,14500,lease_67,,0
68,3,,0.0,14500,lease_57,,0
68,4,,0.0,14500,lease_59,,0
68,5,,0.0,14500,lease_67,,0
68,6,,0.0,14500,lease_59,,0
68,7,,0.0,14500,lease_59,,0
68,8,,0.0,14500,lease_59,,0
68,9,,0.0,14500,lease_61,,0
68,10,,0.0,14500,lease_57,,0
68,11,,0.0,14500,lease_63,,0
68,12,,0.0,14500,lease_63,,0
68,13,,0.0,14500,lease_63,,0
68,14,,0.0,14500,lease_63,,0
68,15,,0.0,14500,lease_57,,0
68,16,,0.0,14500,lease_63,,0
68,17,,0.0,14500,lease_57,,0
68,18,,0.0,14500,lease_61,,0
68,19,,0.0,14500,lease_65,,0
68,20,,0.0,14500,lease_65,,0
68,21,,0.0,14500,lease_61,,0
68,22,,0.0,15500,lease_17,,0
68,23,,0.0,15500,lease_61,,0
68,24,,0.0,15500,lease_57,,0
68,25,,0.0,15500,lease_65,,0
68,26,,0.0,15500,lease_61,,0
68,27,,0.0,15500,lease_59,,0
68,28,,0.0,15500,lease_65,,0
68,29,,0.0,15500,lease_67,,0
68,30,,0.0,15500,lease_65,,0
69,1,,0.0,14500,lease_68,,0
69,2,,0.0,14500,lease_68,,0
69,3,,0.0,14500,lease_58,,0
69,4,,0.0,14500,lease_60,,0
69,5,,0.0,14500,lease_68,,0
69,6,,0.0,14500,lease_60,,0
69,7,,0.0,14500,lease_60,,0
69,8,,0.0,14500,lease_60,,0
69,9,,0.0,14500,lease_62,,0
69,10,,0.0,14500,lease_58,,0
69,11,,0.0,14500,lease_64,,0
69,12,,0.0,14500,lease_64,,0
69,13,,0.0,14500,lease_64,,0
69,14,,0.0,14500,lease_64,,0
69,15,,0.0,14500,lease_58,,0
69,16,,0.0,14500,lease_64,,0
69,17,,0.0,14500,lease_58,,0
69,18,,0.0,14500,lease_62,,0
69,19,,0.0,14500,lease_66,,0
69,20,,0.0,14500,lease_66,,0
69,21,,0.0,14500,lease_62,,0
69,22,,0.0,15500,lease_18,,0
69,23,,0.0,15500,lease_62,,0
69,24,,0.0,15500,lease_58,,0
69,25,,0.0,15500,lease_66,,0
69,26,,0.0,15500,lease_62,,0
69,27,,0.0,15500,lease_60,,0
69,28,,0.0,15500,lease_66,,0
69,29,,0.0,15500,lease_68,,0
69,30,,0.0,15500,lease_66,,0
70,1,,0.0,14500,lease_69,,0
70,2,,0.0,14500,lease_69,,0
70,3,,0.0,14500,lease_59,,0
70,4,,0.0,14500,lease_61,,0
70,5,,0.0,14500,lease_69,,0
70,6,,0.0,14500,lease_61,,0
70,7,,0.0,14500,lease_61,,0
70,8,,0.0,14500,lease_61,,0
70,9,,0.0,14500,lease_63,,0
70,10,,0.0,14500,lease_59,,0
70,11,,0.0,14500,lease_65,,0
70,12,,0.0,14500,lease_65,,0
70,13,,0.0,14500,lease_65,,0
70,14,,0.0,14500,lease_65,,0
70,15,,0.0,14500,lease_59,,0
70,16,,0.0,14500,lease_65,,0
70,17,,0.0,14500,lease_59,,0
70,18,,0.0,14500,lease_63,,0
70,19,,0.0,14500,lease_67,,0
70,20,,0.0,14500,lease_67,,0
70,21,,0.0,14500,lease_63,,0
70,22,,0.0,15500,lease_19,,0
70,23,,0.0,15500,lease_63,,0
70,24,,0.0,15500,lease_59,,0
70,25,,0.0,15500,lease_67,,0
70,26,,0.0,15500,lease_63,,0
70,27,,0.0,15500,lease_61,,0
70,28,,0.0,15500,lease_67,,0
70,29,,0.0,15500,lease_69,,0
70,30,,0.0,15500,lease_67,,0
71,1,,0.0,14500,lease_70,,0
71,2,,0.0,14500,lease_70,,0
71,3,,0.0,14500,lease_60,,0
71,4,,0.0,14500,lease_62,,0
71,5,,0.0,14500,lease_70,,0
71,6,,0.0,14500,lease_62,,0
71,7,,0.0,14500,lease_62,,0
71,8,,0.0,14500,lease_62,,0
71,9,,0.0,14500,lease_64,,0
71,10,,0.0,14500,lease_60,,0
71,11,,0.0,14500,lease_66,,0
71,12,,0.0,14500,lease_66,,0
71,13,,0.0,14500,lease_66,,0
71,14,,0.0,14500,lease_66,,0
71,15,,0.0,14500,lease_60,,0
71,16,,0.0,14500,lease_66,,0
71,17,,0.0,14500,lease_60,,0
71,18,,0.0,14500,lease_64,,0
71,19,,0.0,14500,lease_68,,0
71,20,,0.0,14500,lease_68,,0
71,21,,0.0,14500,lease_64,,0
71,22,,0.0,15500,lease_20,,0
71,23,,0.0,15500,lease_64,,0
71,24,,0.0,15500,lease_60,,0
71,25,,0.0,15500,lease_68,,0
71,26,,0.0,15500,lease_64,,0
71,27,,0.0,15500,lease_62,,0
71,28,,0.0,15500,lease_68,,0
71,29,,0.0,15500,lease_70,,0
71,30,,0.0,15500,lease_68,,0
72,1,,0.0,14500,lease_71,,0
72,2,,0.0,14500,lease_71,,0
72,3,,0.0,14500,lease_61,,0
72,4,,0.0,14500,lease_63,,0
72,5,,0.0,14500,lease_71,,0
72,6,,0.0,14500,lease_63,,0
72,7,,0.0,14500,lease_63,,0
72,8,,0.0,14500,lease_63,,0
72,9,,0.0,14500,lease_65,,0
72,10,,0.0,14500,lease_61,,0
72,11,,0.0,14500,lease_67,,0
72,12,,0.0,14500,lease_67,,0
72,13,,0.0,14500,lease_67,,0
72,14,,0.0,14500,lease_67,,0
72,15,,0.0,14500,lease_61,,0
72,16,,0.0,14500,lease_67,,0
72,17,,0.0,14500,lease_61,,0
72,18,,0.0,14500,lease_65,,0
72,19,,0.0,14500,lease_69,,0
72,20,,0.0,14500,lease_69,,0
72,21,,0.0,14500,lease_65,,0
72,22,,0.0,15500,lease_21,,0
72,23,,0.0,15500,lease_65,,0
72,24,,0.0,15500,lease_61,,0
72,25,,0.0,15500,lease_69,,0
72,26,,0.0,15500,lease_65,,0
72,27,,0.0,15500,lease_63,,0
72,28,,0.0,15500,lease_69,,0
72,29,,0.0,15500,lease_71,,0
72,30,,0.0,15500,lease_69,,0
73,1,,0.0,14500,lease_72,,0
73,2,,0.0,14500,lease_72,,0
73,3,,0.0,14500,lease_62,,0
73,4,,0.0,14500,lease_64,,0
73,5,,0.0,14500,lease_72,,0
73,6,,0.0,14500,lease_64,,0
73,7,,0.0,14500,lease_64,,0
73,8,,0.0,14500,lease_64,,0
73,9,,0.0,14500,lease_66,,0
73,10,,0.0,14500,lease_62,,0
73,11,,0.0,14500,lease_68,,0
73,12,,0.0,14500,lease_68,,0
73,13,,0.0,14500,lease_68,,0
73,14,,0.0,14500,lease_68,,0
73,15,,0.0,14500,lease_62,,0
73,16,,0.0,14500,lease_68,,0
73,17,,0.0,14500,lease_62,,0
73,18,,0.0,14500,lease_66,,0
73,19,,0.0,14500,lease_70,,0
73,20,,0.0,14500,lease_70,,0
73,21,,0.0,14500,lease_66,,0
73,22,,0.0,15500,lease_22,,0
73,23,,0.0,15500,lease_66,,0
73,24,,0.0,15500,lease_62,,0
73,25,,0.0,15500,lease_70,,0
73,26,,0.0,15500,lease_66,,0
73,27,,0.0,15500,lease_64,,0
73,28,,0.0,15500,lease_70,,0
73,29,,0.0,15500,lease_72,,0
73,30,,0.0,15500,lease_70,,0
74,1,,0.0,14500,lease_73,,0
74,2,,0.0,14500,lease_73,,0
74,3,,0.0,14500,lease_63,,0
74,4,,0.0,14500,lease_65,,0
74,5,,0.0,14500,lease_73,,0
74,6,,0.0,14500,lease_65,,0
74,7,,0.0,14500,lease_65,,0
74,8,,0.0,14500,lease_65,,0
74,9,,0.0,14500,lease_67,,0
74,10,,0.0,14500,lease_63,,0
74,11,,0.0,14500,lease_69,,0
74,12,,0.0,14500,lease_69,,0
74,13,,0.0,14500,lease_69,,0
74,14,,0.0,14500,lease_69,,0
74,15,,0.0,14500,lease_63,,0
74,16,,0.0,14500,lease_69,,0
74,17,,0.0,14500,lease_63,,0
74,18,,0.0,14500,lease_67,,0
74,19,,0.0,14500,lease_71,,0
74,20,,0.0,14500,lease_71,,0
74,21,,0.0,14500,lease_67,,0
74,22,,0.0,15500,lease_23,,0
74,23,,0.0,15500,lease_67,,0
74,24,,0.0,15500,lease_63,,0
74,25,,0.0,15500,lease_71,,0
74,26,,0.0,15500,lease_67,,0
74,27,,0.0,15500,lease_65,,0
74,28,,0.0,15500,lease_71,,0
74,29,,0.0,15500,lease_73,,0
74,30,,0.0,15500,lease_71,,0
75,1,,0.0,14500,lease_74,,0
75,2,,0.0,14500,lease_74,,0
75,3,,0.0,14500,lease_64,,0
75,4,,0.0,14500,lease_66,,0
75,5,,0.0,14500,lease_74,,0
75,6,,0.0,14500,lease_66,,0
75,7,,0.0,14500,lease_66,,0
75,8,,0.0,14500,lease_66,,0
75,9,,0.0,14500,lease_68,,0
75,10,,0.0,14500,lease_64,,0
75,11,,0.0,14500,lease_70,,0
75,12,,0.0,14500,lease_70,,0
75,13,,0.0,14500,lease_70,,0
75,14,,0.0,14500,lease_70,,0
75,15,,0.0,14500,lease_64,,0
75,16,,0.0,14500,lease_70,,0
75,17,,0.0,14500,lease_64,,0
75,18,,0.0,14500,lease_68,,0
75,19,,0.0,14500,lease_72,,0
75,20,,0.0,14500,lease_72,,0
75,21,,0.0,14500,lease_68,,0
75,22,,0.0,15500,lease_24,,0
75,23,,0.0,15500,lease_68,,0
75,24,,0.0,15500,lease_64,,0
75,25,,0.0,15500,lease_72,,0
75,26,,0.0,15500,lease_68,,0
75,27,,0.0,15500,lease_66,,0
75,28,,0.0,15500,lease_72,,0
75,29,,0.0,15500,lease_74,,0
75,30,,0.0,15500,lease_72,,0
76,1,,0.0,14500,lease_75,,0
76,2,,0.0,14500,lease_75,,0
76,3,,0.0,14500,lease_65,,0
76,4,,0.0,14500,lease_67,,0
76,5,,0.0,14500,lease_75,,0
76,6,,0.0,14500,lease_67,,0
76,7,,0.0,14500,lease_67,,0
76,8,,0.0,14500,lease_67,,0
76,9,,0.0,14500,lease_69,,0
76,10,,0.0,14500,lease_65,,0
76,11,,0.0,14500,lease_71,,0
76,12,,0.0,14500,lease_71,,0
76,13,,0.0,14500,lease_71,,0
76,14,,0.0,14500,lease_71,,0
76,15,,0.0,14500,lease_65,,0
76,16,,0.0,14500,lease_71,,0
76,17,,0.0,14500,lease_65,,0
76,18,,0.0,14500,lease_69,,0
76,19,,0.0,14500,lease_73,,0
76,20,,0.0,14500,lease_73,,0
76,21,,0.0,14500,lease_69,,0
76,22,,0.0,15500,lease_25,,0
76,23,,0.0,15500,lease_69,,0
76,24,,0.0,15500,lease_65,,0
76,25,,0.0,15500,lease_73,,0
76,26,,0.0,15500,lease_69,,0
76,27,,0.0,15500,lease_67,,0
76,28,,0.0,15500,lease_73,,0
76,29,,0.0,15500,lease_75,,0
76,30,,0.0,15500,lease_73,,0
77,1,,0.0,14500,lease_76,,0
77,2,,0.0,14500,lease_76,,0
77,3,,0.0,14500,lease_66,,0
77,4,,0.0,14500,lease_68,,0
77,5,,0.0,14500,lease_76,,0
77,6,,0.0,14500,lease_68,,0
77,7,,0.0,14500,lease_68,,0
77,8,,0.0,14500,lease_68,,0
77,9,,0.0,14500,lease_70,,0
77,10,,0.0,14500,lease_66,,0
77,11,,0.0,14500,lease_72,,0
77,12,,0.0,14500,lease_72,,0
77,13,,0.0,14500,lease_72,,0
77,14,,0.0,14500,lease_72,,0
77,15,,0.0,14500,lease_66,,0
77,16,,0.0,14500,lease_72,,0
77,17,,0.0,14500,lease_66,,0
77,18,,0.0,14500,lease_70,,0
77,19,,0.0,14500,lease_74,,0
77,20,,0.0,14500,lease_74,,0
77,21,,0.0,14500,lease_70,,0
77,22,,0.0,15500,lease_26,,0
77,23,,0.0,15500,lease_70,,0
77,24,,0.0,15500,lease_66,,0
77,25,,0.0,15500,lease_74,,0
77,26,,0.0,15500,lease_70,,0
77,27,,0.0,15500,lease_68,,0
77,28,,0.0,15500,lease_74,,0
77,29,,0.0,15500,lease_76,,0
77,30,,0.0,15500,lease_74,,0
78,1,,0.0,14500,lease_77,,0
78,2,,0.0,14500,lease_77,,0
78,3,,0.0,14500,lease_67,,0
78,4,,0.0,14500,lease_69,,0
78,5,,0.0,14500,lease_77,,0
78,6,,0.0,14500,lease_69,,0
78,7,,0.0,14500,lease_69,,0
78,8,,0.0,14500,lease_69,,0
78,9,,0.0,14500,lease_71,,0
78,10,,0.0,14500,lease_67,,0
78,11,,0.0,14500,lease_73,,0
78,12,,0.0,14500,lease_73,,0
78,13,,0.0,14500,lease_73,,0
78,14,,0.0,14500,lease_73,,0
78,15,,0.0,14500,lease_67,,0
78,16,,0.0,14500,lease_73,,0
78,17,,0.0,14500,lease_67,,0
78,18,,0.0,14500,lease_71,,0
78,19,,0.0,14500,lease_75,,0
78,20,,0.0,14500,lease_75,,0
78,21,,0.0,14500,lease_71,,0
78,22,,0.0,15500,lease_27,,0
78,23,,0.0,15500,lease_71,,0
78,24,,0.0,15500,lease_67,,0
78,25,,0.0,15500,lease_75,,0
78,26,,0.0,15500,lease_71,,0
78,27,,0.0,15500,lease_69,,0
78,28,,0.0,15500,lease_75,,0
78,29,,0.0,15500,lease_77,,0
78,30,,0.0,15500,lease_75,,0
79,1,,0.0,14500,lease_78,,0
79,2,,0.0,14500,lease_78,,0
79,3,,0.0,14500,lease_68,,0
79,4,,0.0,14500,lease_70,,0
79,5,,0.0,14500,lease_78,,0
79,6,,0.0,14500,lease_70,,0
79,7,,0.0,14500,lease_70,,0
79,8,,0.0,14500,lease_70,,0
79,9,,0.0,14500,lease_72,,0
79,10,,0.0,14500,lease_68,,0
79,11,,0.0,14500,lease_74,,0
79,12,,0.0,14500,lease_74,,0
79,13,,0.0,14500,lease_74,,0
79,14,,0.0,14500,lease_74,,0
79,15,,0.0,14500,lease_68,,0
79,16,,0.0,14500,lease_74,,0
79,17,,0.0,14500,lease_68,,0
79,18,,0.0,14500,lease_72,,0
79,19,,0.0,14500,lease_76,,0
79,20,,0.0,14500,lease_76,,0
79,21,,0.0,14500,lease_72,,0
79,22,,0.0,15500,lease_28,,0
79,23,,0.0,15500,lease_72,,0
79,24,,0.0,15500,lease_68,,0
79,25,,0.0,15500,lease_76,,0
79,26,,0.0,15500,lease_72,,0
79,27,,0.0,15500,lease_70,,0
79,28,,0.0,15500,lease_76,,0
79,29,,0.0,15500,lease_78,,0
79,30,,0.0,15500,lease_76,,0
80,1,,0.0,14500,lease_79,,0
80,2,,0.0,14500,lease_79,,0
80,3,,0.0,14500,lease_69,,0
80,4,,0.0,14500,lease_71,,0
80,5,,0.0,14500,lease_79,,0
80,6,,0.0,14500,lease_71,,0
80,7,,0.0,14500,lease_71,,0
80,8,,0.0,14500,lease_71,,0
80,9,,0.0,14500,lease_73,,0
80,10,,0.0,14500,lease_69,,0
80,11,,0.0,14500,lease_75,,0
80,12,,0.0,14500,lease_75,,0
80,13,,0.0,14500,lease_75,,0
80,14,,0.0,14500,lease_75,,0
80,15,,0.0,14500,lease_69,,0
80,16,,0.0,14500,lease_75,,0
80,17,,0.0,14500,lease_69,,0
80,18,,0.0,14500,lease_73,,0
80,19,,0.0,14500,lease_77,,0
80,20,,0.0,14500,lease_77,,0
80,21,,0.0,14500,lease_73,,0
80,22,,0.0,15500,lease_29,,0
80,23,,0.0,15500,lease_73,,0
80,24,,0.0,15500,lease_69,,0
80,25,,0.0,15500,lease_77,,0
80,26,,0.0,15500,lease_73,,0
80,27,,0.0,15500,lease_71,,0
80,28,,0.0,15500,lease_77,,0
80,29,,0.0,15500,lease_79,,0
80,30,,0.0,15500,lease_77,,0
81,1,,0.0,14500,lease_80,,0
81,2,,0.0,14500,lease_80,,0
81,3,,0.0,14500,lease_70,,0
81,4,,0.0,14500,lease_72,,0
81,5,,0.0,14500,lease_80,,0
81,6,,0.0,14500,lease_72,,0
81,7,,0.0,14500,lease_72,,0
81,8,,0.0,14500,lease_72,,0
81,9,,0.0,14500,lease_74,,0
81,10,,0.0,14500,lease_70,,0
81,11,,0.0,14500,lease_76,,0
81,12,,0.0,14500,lease_76,,0
81,13,,0.0,14500,lease_76,,0
81,14,,0.0,14500,lease_76,,0
81,15,,0.0,14500,lease_70,,0
81,16,,0.0,14500,lease_76,,0
81,17,,0.0,14500,lease_70,,0
81,18,,0.0,14500,lease_74,,0
81,19,,0.0,14500,lease_78,,0
81,20,,0.0,14500,lease_78,,0
81,21,,0.0,14500,lease_74,,0
81,22,,0.0,15500,lease_30,,0
81,23,,0.0,15500,lease_74,,0
81,24,,0.0,15500,lease_70,,0
81,25,,0.0,15500,lease_78,,0
81,26,,0.0,15500,lease_74,,0
81,27,,0.0,15500,lease_72,,0
81,28,,0.0,15500,lease_78,,0
81,29,,0.0,15500,lease_80,,0
81,30,,0.0,15500,lease_78,,0
82,1,,0.0,14500,lease_81,,0
82,2,,0.0,14500,lease_81,,0
82,3,,0.0,14500,lease_71,,0
82,4,,0.0,14500,lease_73,,0
82,5,,0.0,14500,lease_81,,0
82,6,,0.0,14500,lease_73,,0
82,7,,0.0,14500,lease_73,,0
82,8,,0.0,14500,lease_73,,0
82,9,,0.0,14500,lease_75,,0
82,10,,0.0,14500,lease_71,,0
82,11,,0.0,14500,lease_77,,0
82,12,,0.0,14500,lease_77,,0
82,13,,0.0,14500,lease_77,,0
82,14,,0.0,14500,lease_77,,0
82,15,,0.0,14500,lease_71,,0
82,16,,0.0,14500,lease_77,,0
82,17,,0.0,14500,lease_71,,0
82,18,,0.0,14500,lease_75,,0
82,19,,0.0,14500,lease_79,,0
82,20,,0.0,14500,lease_79,,0
82,21,,0.0,14500,lease_75,,0
82,22,,0.0,15500,lease_31,,0
82,23,,0.0,15500,lease_75,,0
82,24,,0.0,15500,lease_71,,0
82,25,,0.0,15500,lease_79,,0
82,26,,0.0,15500,lease_75,,0
82,27,,0.0,15500,lease_73,,0
82,28,,0.0,15500,lease_79,,0
82,29,,0.0,15500,lease_81,,0
82,30,,0.0,15500,lease_79,,0
83,1,,0.0,14500,lease_82,,0
83,2,,0.0,14500,lease_82,,0
83,3,,0.0,14500,lease_72,,0
83,4,,0.0,14500,lease_74,,0
83,5,,0.0,14500,lease_82,,0
83,6,,0.0,14500,lease_74,,0
83,7,,0.0,14500,lease_74,,0
83,8,,0.0,14500,lease_74,,0
83,9,,0.0,14500,lease_76,,0
83,10,,0.0,14500,lease_72,,0
83,11,,0.0,14500,lease_78,,0
83,12,,0.0,14500,lease_78,,0
83,13,,0.0,14500,lease_78,,0
83,14,,0.0,14500,lease_78,,0
83,15,,0.0,14500,lease_72,,0
83,16,,0.0,14500,lease_78,,0
83,17,,0.0,14500,lease_72,,0
83,18,,0.0,14500,lease_76,,0
83,19,,0.0,14500,lease_80,,0
83,20,,0.0,14500,lease_80,,0
83,21,,0.0,14500,lease_76,,0
83,22,,0.0,15500,lease_32,,0
83,23,,0.0,15500,lease_76,,0
83,24,,0.0,15500,lease_72,,0
83,25,,0.0,15500,lease_80,,0
83,26,,0.0,15500,lease_76,,0
83,27,,0.0,15500,lease_74,,0
83,28,,0.0,15500,lease_80,,0
83,29,,0.0,15500,lease_82,,0
83,30,,0.0,15500,lease_80,,0
84,1,,0.0,14500,lease_83,,0
84,2,,0.0,14500,lease_83,,0
84,3,,0.0,14500,lease_73,,0
84,4,,0.0,14500,lease_75,,0
84,5,,0.0,14500,lease_83,,0
84,6,,0.0,14500,lease_75,,0
84,7,,0.0,14500,lease_75,,0
84,8,,0.0,14500,lease_75,,0
84,9,,0.0,14500,lease_77,,0
84,10,,0.0,14500,lease_73,,0
84,11,,0.0,14500,lease_79,,0
84,12,,0.0,14500,lease_79,,0
84,13,,0.0,14500,lease_79,,0
84,14,,0.0,14500,lease_79,,0
84,15,,0.0,14500,lease_73,,0
84,16,,0.0,14500,lease_79,,0
84,17,,0.0,14500,lease_73,,0
84,18,,0.0,14500,lease_77,,0
84,19,,0.0,14500,lease_81,,0
84,20,,0.0,14500,lease_81,,0
84,21,,0.0,14500,lease_77,,0
84,22,,0.0,15500,lease_33,,0
84,23,,0.0,15500,lease_77,,0
84,24,,0.0,15500,lease_73,,0
84,25,,0.0,15500,lease_81,,0
84,26,,0.0,15500,lease_77,,0
84,27,,0.0,15500,lease_75,,0
84,28,,0.0,15500,lease_81,,0
84,29,,0.0,15500,lease_83,,0
84,30,,0.0,15500,lease_81,,0
85,1,,0.0,14500,lease_84,,0
85,2,,0.0,14500,lease_84,,0
85,3,,0.0,14500,lease_74,,0
85,4,,0.0,14500,lease_76,,0
85,5,,0.0,14500,lease_84,,0
85,6,,0.0,14500,lease_76,,0
85,7,,0.0,14500,lease_76,,0
85,8,,0.0,14500,lease_76,,0
85,9,,0.0,14500,lease_78,,0
85,10,,0.0,14500,lease_74,,0
85,11,,0.0,14500,lease_80,,0
85,12,,0.0,14500,lease_80,,0
85,13,,0.0,14500,lease_80,,0
85,14,,0.0,14500,lease_80,,0
85,15,,0.0,14500,lease_74,,0
85,16,,0.0,14500,lease_80,,0
85,17,,0.0,14500,lease_74,,0
85,18,,0.0,14500,lease_78,,0
85,19,,0.0,14500,lease_82,,0
85,20,,0.0,14500,lease_82,,0
85,21,,0.0,14500,lease_78,,0
85,22,,0.0,15500,lease_34,,0
85,23,,0.0,15500,lease_78,,0
85,24,,0.0,15500,lease_74,,0
85,25,,0.0,15500,lease_82,,0
85,26,,0.0,15500,lease_78,,0
85,27,,0.0,15500,lease_76,,0
85,28,,0.0,15500,lease_82,,0
85,29,,0.0,15500,lease_84,,0
85,30,,0.0,15500,lease_82,,0
86,1,,0.0,14500,lease_85,,0
86,2,,0.0,14500,lease_85,,0
86,3,,0.0,14500,lease_75,,0
86,4,,0.0,14500,lease_77,,0
86,5,,0.0,14500,lease_85,,0
86,6,,0.0,14500,lease_77,,0
86,7,,0.0,14500,lease_77,,0
86,8,,0.0,14500,lease_77,,0
86,9,,0.0,14500,lease_79,,0
86,10,,0.0,14500,lease_75,,0
86,11,,0.0,14500,lease_81,,0
86,12,,0.0,14500,lease_81,,0
86,13,,0.0,14500,lease_81,,0
86,14,,0.0,14500,lease_81,,0
86,15,,0.0,14500,lease_75,,0
86,16,,0.0,14500,lease_81,,0
86,17,,0.0,14500,lease_75,,0
86,18,,0.0,14500,lease_79,,0
86,19,,0.0,14500,lease_83,,0
86,20,,0.0,14500,lease_83,,0
86,21,,0.0,14500,lease_79,,0
86,22,,0.0,15500,lease_35,,0
86,23,,0.0,15500,lease_79,,0
86,24,,0.0,15500,lease_75,,0
86,25,,0.0,15500,lease_83,,0
86,26,,0.0,15500,lease_79,,0
86,27,,0.0,15500,lease_77,,0
86,28,,0.0,15500,lease_83,,0
86,29,,0.0,15500,lease_85,,0
86,30,,0.0,15500,lease_83,,0
87,1,,0.0,14500,lease_86,,0
87,2,,0.0,14500,lease_86,,0
87,3,,0.0,14500,lease_76,,0
87,4,,0.0,14500,lease_78,,0
87,5,,0.0,14500,lease_86,,0
87,6,,0.0,14500,lease_78,,0
87,7,,0.0,14500,lease_78,,0
87,8,,0.0,14500,lease_78,,0
87,9,,0.0,14500,lease_80,,0
87,10,,0.0,14500,lease_76,,0
87,11,,0.0,14500,lease_82,,0
87,12,,0.0,14500,lease_82,,0
87,13,,0.0,14500,lease_82,,0
87,14,,0.0,14500,lease_82,,0
87,15,,0.0,14500,lease_76,,0
87,16,,0.0,14500,lease_82,,0
87,17,,0.0,14500,lease_76,,0
87,18,,0.0,14500,lease_80,,0
87,19,,0.0,14500,lease_84,,0
87,20,,0.0,14500,lease_84,,0
87,21,,0.0,14500,lease_80,,0
87,22,,0.0,15500,lease_36,,0
87,23,,0.0,15500,lease_80,,0
87,24,,0.0,15500,lease_76,,0
87,25,,0.0,15500,lease_84,,0
87,26,,0.0,15500,lease_80,,0
87,27,,0.0,15500,lease_78,,0
87,28,,0.0,15500,lease_84,,0
87,29,,0.0,15500,lease_86,,0
87,30,,0.0,15500,lease_84,,0
88,1,,0.0,14500,lease_87,,0
88,2,,0.0,14500,lease_87,,0
88,3,,0.0,14500,lease_77,,0
88,4,,0.0,14500,lease_79,,0
88,5,,0.0,14500,lease_87,,0
88,6,,0.0,14500,lease_79,,0
88,7,,0.0,14500,lease_79,,0
88,8,,0.0,14500,lease_79,,0
88,9,,0.0,14500,lease_81,,0
88,10,,0.0,14500,lease_77,,0
88,11,,0.0,14500,lease_83,,0
88,12,,0.0,14500,lease_83,,0
88,13,,0.0,14500,lease_83,,0
88,14,,0.0,14500,lease_83,,0
88,15,,0.0,14500,lease_77,,0
88,16,,0.0,14500,lease_83,,0
88,17,,0.0,14500,lease_77,,0
88,18,,0.0,14500,lease_81,,0
88,19,,0.0,14500,lease_85,,0
88,20,,0.0,14500,lease_85,,0
88,21,,0.0,14500,lease_81,,0
88,22,,0.0,15500,lease_37,,0
88,23,,0.0,15500,lease_81,,0
88,24,,0.0,15500,lease_77,,0
88,25,,0.0,15500,lease_85,,0
88,26,,0.0,15500,lease_81,,0
88,27,,0.0,15500,lease_79,,0
88,28,,0.0,15500,lease_85,,0
88,29,,0.0,15500,lease_87,,0
88,30,,0.0,15500,lease_85,,0
89,1,,0.0,14500,lease_88,,0
89,2,,0.0,14500,lease_88,,0
89,3,,0.0,14500,lease_78,,0
89,4,,0.0,14500,lease_80,,0
89,5,,0.0,14500,lease_88,,0
89,6,,0.0,14500,lease_80,,0
89,7,,0.0,14500,lease_80,,0
89,8,,0.0,14500,lease_80,,0
89,9,,0.0,14500,lease_82,,0
89,10,,0.0,14500,lease_78,,0
89,11,,0.0,14500,lease_84,,0
89,12,,0.0,14500,lease_84,,0
89,13,,0.0,14500,lease_84,,0
89,14,,0.0,14500,lease_84,,0
89,15,,0.0,14500,lease_78,,0
89,16,,0.0,14500,lease_84,,0
89,17,,0.0,14500,lease_78,,0
89,18,,0.0,14500,lease_82,,0
89,19,,0.0,14500,lease_86,,0
89,20,,0.0,14500,lease_86,,0
89,21,,0.0,14500,lease_82,,0
89,22,,0.0,15500,lease_38,,0
89,23,,0.0,15500,lease_82,,0
89,24,,0.0,15500,lease_78,,0
89,25,,0.0,15500,lease_86,,0
89,26,,0.0,15500,lease_82,,0
89,27,,0.0,15500,lease_80,,0
89,28,,0.0,15500,lease_86,,0
89,29,,0.0,15500,lease_88,,0
89,30,,0.0,15500,lease_86,,0
90,1,,0.0,14500,lease_89,,0
90,2,,0.0,14500,lease_89,,0
90,3,,0.0,14500,lease_79,,0
90,4,,0.0,14500,lease_81,,0
90,5,,0.0,14500,lease_89,,0
90,6,,0.0,14500,lease_81,,0
90,7,,0.0,14500,lease_81,,0
90,8,,0.0,14500,lease_81,,0
90,9,,0.0,14500,lease_83,,0
90,10,,0.0,14500,lease_79,,0
90,11,,0.0,14500,lease_85,,0
90,12,,0.0,14500,lease_85,,0
90,13,,0.0,14500,lease_85,,0
90,14,,0.0,14500,lease_85,,0
90,15,,0.0,14500,lease_79,,0
90,16,,0.0,14500,lease_85,,0
90,17,,0.0,14500,lease_79,,0
90,18,,0.0,14500,lease_83,,0
90,19,,0.0,14500,lease_87,,0
90,20,,0.0,14500,lease_87,,0
90,21,,0.0,14500,lease_83,,0
90,22,,0.0,15500,lease_39,,0
90,23,,0.0,15500,lease_83,,0
90,24,,0.0,15500,lease_79,,0
90,25,,0.0,15500,lease_87,,0
90,26,,0.0,15500,lease_83,,0
90,27,,0.0,15500,lease_81,,0
90,28,,0.0,15500,lease_87,,0
